id,ch1,ch2,ch3,ch4,ch5
320,-202.63671875,-629.39453125,-103.515625,-707.03125,500.9765625
321,-39.55078125,-739.2578125,2.44140625,-585.44921875,-17.578125
322,9.27734375,-604.4921875,74.21875,-619.62890625,866.69921875
323,-290.52734375,-676.7578125,119.62890625,-849.609375,316.40625
324,-474.12109375,-746.09375,20.5078125,-684.5703125,-563.96484375
325,-583.984375,-708.49609375,-54.6875,-641.6015625,766.11328125
326,-566.89453125,-779.78515625,-72.75390625,-589.84375,-425.78125
327,-458.984375,-850.09765625,-66.40625,-396.484375,1084.9609375
328,-401.3671875,-613.28125,-170.41015625,-456.54296875,305.17578125
329,-313.96484375,491.2109375,-345.21484375,-496.58203125,403.3203125
330,-876.953125,471.6796875,-8.30078125,-821.77734375,205.078125
331,-832.51953125,591.796875,-166.50390625,-742.1875,428.7109375
332,-1122.55859375,14.16015625,-619.62890625,-1060.05859375,130.37109375
333,-1061.03515625,-70.80078125,-713.8671875,-959.9609375,-176.7578125
334,-836.9140625,-197.265625,-557.12890625,-815.4296875,683.59375
335,-819.82421875,-687.5,-333.0078125,-793.9453125,-73.2421875
336,-658.69140625,-849.609375,-339.84375,-694.82421875,401.3671875
337,-674.31640625,-760.7421875,-465.33203125,-951.171875,-95.21484375
338,-620.60546875,-945.80078125,-529.296875,-920.41015625,131.34765625
339,-582.51953125,-926.7578125,-331.54296875,-835.9375,338.8671875
340,-551.7578125,-728.02734375,-192.3828125,-870.60546875,619.62890625
341,-493.65234375,-760.7421875,-186.03515625,-884.765625,816.89453125
342,-505.37109375,-781.73828125,17.08984375,-881.34765625,-179.19921875
343,-399.4140625,-897.4609375,-87.40234375,-765.625,41.015625
344,-415.0390625,-893.06640625,-91.796875,-821.2890625,698.2421875
345,-517.08984375,-875.9765625,-122.55859375,-875.48828125,-247.0703125
346,-514.6484375,-846.19140625,-150.87890625,-816.40625,483.88671875
347,-437.5,-846.19140625,-64.94140625,-783.203125,701.171875
348,-334.47265625,-822.265625,-166.015625,-617.1875,631.8359375
349,-366.69921875,-755.859375,-109.375,-708.984375,-500.48828125
350,-415.52734375,-733.88671875,-32.71484375,-737.3046875,-103.02734375
351,-472.16796875,-755.859375,-101.5625,-729.4921875,815.4296875
352,-431.15234375,-702.1484375,16.6015625,-769.04296875,-41.50390625
353,-440.91796875,-690.4296875,35.15625,-798.828125,934.5703125
354,-426.26953125,-729.00390625,10.25390625,-814.94140625,-123.53515625
355,-544.43359375,-833.0078125,101.5625,-877.44140625,-337.890625
356,-604.98046875,-856.4453125,16.11328125,-763.18359375,731.93359375
357,-583.49609375,-641.11328125,75.68359375,-799.8046875,343.26171875
358,-585.44921875,-676.7578125,-46.875,-771.97265625,357.421875
359,-558.10546875,-708.0078125,-43.9453125,-732.91015625,403.3203125
360,-505.37109375,-727.5390625,-181.640625,-698.2421875,353.02734375
361,-604.98046875,-644.04296875,-318.359375,-780.76171875,139.16015625
362,-509.27734375,-498.53515625,-113.28125,-769.04296875,-1.46484375
363,-509.765625,-475.09765625,-26.3671875,-782.71484375,406.73828125
364,-831.0546875,-321.77734375,28.80859375,-1098.14453125,397.4609375
365,-1484.86328125,-199.21875,107.91015625,-1928.7109375,-250.0
366,-1517.578125,-417.48046875,-104.98046875,-2033.69140625,-145.99609375
367,-1066.89453125,-629.8828125,-12.20703125,-1474.12109375,-231.93359375
368,-677.734375,-696.2890625,-83.984375,-957.51953125,29.78515625
369,-836.42578125,-663.0859375,-157.2265625,-1222.16796875,552.24609375
370,-1311.5234375,-138.671875,-216.30859375,-1618.65234375,823.73046875
371,-878.90625,-251.46484375,-40.0390625,-1034.66796875,148.4375
372,215.33203125,-455.078125,80.078125,128.90625,198.73046875
373,648.4375,-425.29296875,2.44140625,527.83203125,652.83203125
374,339.84375,-576.171875,32.71484375,195.80078125,-85.44921875
375,-646.97265625,-464.84375,69.3359375,-775.390625,166.015625
376,-1690.91796875,-339.84375,28.80859375,-1665.0390625,125.48828125
377,-523.4375,-660.64453125,-64.94140625,-716.796875,587.40234375
378,191.89453125,-641.6015625,-20.99609375,0.48828125,-0.9765625
379,409.1796875,-632.8125,-84.47265625,136.71875,-192.3828125
380,47.8515625,-612.79296875,1.953125,100.09765625,93.75
381,28.80859375,-667.96875,-86.9140625,-117.67578125,264.16015625
382,-104.4921875,-674.8046875,-29.78515625,-253.41796875,669.921875
383,-253.90625,-604.00390625,68.359375,-390.625,586.9140625
384,-265.625,-564.94140625,75.1953125,-494.140625,-19.53125
385,-403.3203125,-594.23828125,100.09765625,-624.51171875,426.7578125
386,-308.10546875,-645.01953125,18.06640625,-587.40234375,-131.8359375
387,-302.734375,-501.46484375,-164.55078125,-765.625,41.50390625
388,-406.73828125,-528.80859375,-94.7265625,-781.73828125,124.0234375
389,-409.66796875,-556.640625,-72.265625,-702.63671875,1182.12890625
390,-409.66796875,-523.92578125,-81.54296875,-724.12109375,-605.46875
391,-375.9765625,-484.86328125,16.11328125,-606.4453125,155.76171875
392,-559.5703125,-493.1640625,75.1953125,-663.0859375,702.1484375
393,-561.03515625,-388.18359375,48.828125,-647.94921875,-168.9453125
