id,ch1,ch2,ch3,ch4,ch5
116,-217.7734375,-438.4765625,-439.453125,-198.2421875,438.96484375
117,-301.26953125,-466.796875,-525.390625,-399.4140625,-373.046875
118,-253.90625,-427.24609375,-481.93359375,-339.35546875,289.0625
119,-254.8828125,-443.359375,-512.20703125,-325.1953125,-161.1328125
120,-297.8515625,-482.421875,-466.796875,-314.453125,128.41796875
121,-287.109375,-487.3046875,-520.99609375,-343.26171875,-257.8125
122,-388.18359375,-405.76171875,-481.93359375,-410.64453125,-911.1328125
123,-390.625,-487.79296875,-476.07421875,-354.00390625,-198.73046875
124,-382.8125,-461.9140625,-417.96875,-313.4765625,-54.6875
125,-378.41796875,-393.5546875,-489.74609375,-354.4921875,-33.69140625
126,-293.9453125,-365.72265625,-440.4296875,-290.0390625,-375.0
127,-263.18359375,-354.98046875,-475.5859375,-290.52734375,-643.5546875
128,-371.58203125,-389.16015625,-504.8828125,-375.9765625,-122.55859375
129,-358.3984375,-390.625,-516.11328125,-439.453125,-430.6640625
130,-302.734375,-411.62109375,-481.93359375,-291.9921875,-642.08984375
131,-220.21484375,-296.875,-376.953125,-248.046875,-500.0
132,-285.15625,-403.80859375,-362.3046875,-221.19140625,-564.453125
133,-213.37890625,-393.06640625,-410.15625,-268.06640625,82.03125
134,-317.3828125,-376.46484375,-389.6484375,-271.97265625,-546.38671875
135,-318.84765625,-418.9453125,-424.8046875,-227.5390625,-181.15234375
136,-403.80859375,-512.6953125,-501.46484375,-237.3046875,120.60546875
137,-211.42578125,-450.68359375,-416.9921875,-190.91796875,225.5859375
138,-251.953125,-441.40625,-448.73046875,-304.6875,-704.58984375
139,-250.9765625,-440.91796875,-407.2265625,-274.4140625,-83.984375
140,-235.83984375,-422.8515625,-417.96875,-235.3515625,-341.30859375
141,-264.6484375,-492.1875,-437.5,-251.46484375,-270.5078125
142,-288.0859375,-473.14453125,-427.734375,-304.19921875,37.59765625
143,-340.8203125,-452.1484375,-472.65625,-383.7890625,-79.58984375
144,-329.58984375,-455.078125,-444.82421875,-329.1015625,-338.8671875
145,-299.8046875,-407.71484375,-438.4765625,-261.71875,-558.59375
146,-214.35546875,-405.2734375,-451.66015625,-258.7890625,-418.9453125
147,-256.34765625,-392.578125,-470.703125,-281.73828125,75.68359375
148,-286.1328125,-393.5546875,-462.890625,-283.69140625,-170.8984375
149,-232.421875,-390.13671875,-465.33203125,-189.453125,381.8359375
150,-263.671875,-432.12890625,-445.3125,-299.31640625,-428.22265625
151,-354.98046875,-408.203125,-464.35546875,-341.796875,-233.88671875
152,-554.19921875,-370.60546875,-450.68359375,-532.2265625,-382.8125
153,-562.5,-313.96484375,-475.09765625,-597.16796875,-782.71484375
154,-552.734375,-395.99609375,-452.1484375,-569.3359375,308.59375
155,-356.93359375,-360.83984375,-432.6171875,-445.3125,-377.9296875
156,-298.828125,-389.6484375,-423.828125,-327.1484375,458.984375
157,-208.0078125,-415.0390625,-450.68359375,-265.625,-1501.953125
158,-170.8984375,-364.2578125,-419.921875,-165.52734375,-503.90625
159,-154.296875,-316.89453125,-462.890625,-134.27734375,-155.2734375
160,-193.359375,-358.88671875,-420.8984375,-180.17578125,-126.46484375
161,-221.19140625,-416.015625,-448.73046875,-180.6640625,649.90234375
162,-253.41796875,-438.96484375,-471.6796875,-220.21484375,-1032.71484375
163,-162.59765625,-375.0,-397.94921875,-133.30078125,-801.7578125
164,-160.15625,-370.1171875,-437.01171875,-206.0546875,130.37109375
165,-229.00390625,-388.18359375,-485.3515625,-262.20703125,-539.55078125
166,-340.33203125,-394.53125,-511.23046875,-317.3828125,512.20703125
167,-326.171875,-375.0,-413.57421875,-387.6953125,-558.10546875
168,-345.703125,-409.66796875,-396.97265625,-423.33984375,33.203125
169,-388.18359375,-437.98828125,-435.546875,-432.6171875,-18.06640625
170,-332.03125,-446.77734375,-431.15234375,-377.44140625,-1062.98828125
171,-394.53125,-496.09375,-354.4921875,-380.859375,-63.4765625
172,-236.81640625,-424.8046875,-378.90625,-249.51171875,-797.8515625
173,-247.55859375,-426.26953125,-409.1796875,-200.1953125,440.91796875
174,-200.1953125,-426.7578125,-458.984375,-229.00390625,-404.78515625
175,-209.9609375,-374.0234375,-444.3359375,-202.63671875,-766.6015625
176,-289.55078125,-343.26171875,-453.125,-242.67578125,-1014.6484375
177,-406.73828125,-395.99609375,-468.26171875,-448.73046875,-387.20703125
178,-549.31640625,-395.01953125,-497.55859375,-582.51953125,484.375
179,-483.88671875,-372.0703125,-439.453125,-464.35546875,-355.46875
180,-429.19921875,-437.5,-425.29296875,-380.859375,-78.61328125
181,-350.09765625,-436.03515625,-357.91015625,-370.1171875,-333.49609375
182,-293.9453125,-464.84375,-437.98828125,-283.203125,-406.25
183,-240.72265625,-433.59375,-384.765625,-197.265625,50.29296875
184,-284.1796875,-383.30078125,-326.171875,-165.0390625,-348.6328125
185,-233.3984375,-349.12109375,-331.54296875,-123.046875,134.27734375
186,-282.2265625,-382.32421875,-408.203125,-264.16015625,-717.28515625
187,-285.15625,-373.53515625,-419.43359375,-372.0703125,305.17578125
188,-263.18359375,-378.41796875,-413.0859375,-359.86328125,-651.85546875
189,-306.640625,-407.2265625,-425.29296875,-339.35546875,-349.609375
190,-367.1875,-366.2109375,-483.88671875,-438.96484375,-65.91796875
191,-357.421875,-342.28515625,-466.796875,-353.02734375,-308.10546875
192,-184.5703125,-374.51171875,-404.78515625,-218.75,-103.02734375
193,-285.64453125,-420.41015625,-430.6640625,-333.984375,-1091.796875
194,-279.296875,-394.53125,-430.17578125,-271.97265625,19.53125
195,-259.765625,-339.84375,-480.95703125,-226.5625,-508.7890625
196,-258.30078125,-336.9140625,-495.1171875,-239.74609375,-264.6484375
197,-332.51953125,-412.59765625,-421.875,-260.25390625,457.51953125
198,-237.3046875,-401.3671875,-438.4765625,-293.9453125,-1044.43359375
199,-279.78515625,-416.015625,-469.23828125,-314.453125,55.17578125
200,-355.95703125,-472.16796875,-450.68359375,-302.24609375,175.29296875
201,-239.2578125,-412.59765625,-459.47265625,-266.11328125,-602.05078125
202,-221.19140625,-462.890625,-484.86328125,-261.23046875,-463.8671875
203,-194.3359375,-452.1484375,-445.80078125,-269.04296875,538.0859375
204,-204.1015625,-437.98828125,-455.078125,-220.703125,-244.62890625
205,-271.484375,-433.10546875,-429.6875,-264.16015625,-589.84375
206,-282.71484375,-389.16015625,-404.296875,-182.12890625,-495.60546875
207,-258.30078125,-363.28125,-378.90625,-275.390625,-106.93359375
208,-399.90234375,-428.22265625,-475.09765625,-425.29296875,-566.89453125
209,-224.609375,-409.1796875,-361.81640625,-288.57421875,864.2578125
210,-248.53515625,-433.59375,-413.57421875,-291.015625,-917.48046875
211,-297.36328125,-446.2890625,-414.0625,-276.3671875,-292.48046875
212,-309.5703125,-433.10546875,-411.1328125,-232.421875,-248.046875
213,-324.70703125,-409.1796875,-448.73046875,-227.5390625,-519.04296875
214,-269.53125,-382.8125,-405.76171875,-252.9296875,281.25
215,-293.45703125,-426.7578125,-427.734375,-213.37890625,-454.58984375
216,-222.65625,-459.47265625,-477.5390625,-234.86328125,-35.64453125
217,-219.23828125,-424.8046875,-453.125,-223.14453125,-355.46875
218,-228.02734375,-402.83203125,-453.61328125,-309.5703125,-633.30078125
219,-256.8359375,-441.89453125,-442.3828125,-310.546875,270.5078125
220,-277.83203125,-428.7109375,-393.06640625,-265.625,-630.859375
221,-354.00390625,-423.828125,-418.45703125,-297.8515625,329.58984375
222,-435.05859375,-401.85546875,-414.0625,-414.55078125,-527.83203125
223,-506.34765625,-398.4375,-421.875,-551.7578125,-1275.87890625
224,-574.70703125,-433.10546875,-332.03125,-542.48046875,-138.18359375
225,-505.37109375,-464.84375,-288.57421875,-383.7890625,-4.8828125
226,-274.4140625,-512.6953125,-314.94140625,-171.875,237.79296875
227,-167.48046875,-456.54296875,-344.23828125,-98.14453125,-214.84375
228,-165.52734375,-458.984375,-428.7109375,-141.6015625,181.15234375
229,-251.46484375,-488.28125,-441.89453125,-225.09765625,-819.82421875
230,-236.328125,-446.77734375,-427.734375,-206.54296875,-372.55859375
231,-292.96875,-453.61328125,-452.63671875,-376.46484375,-192.87109375
232,-314.453125,-469.7265625,-407.71484375,-366.2109375,-540.0390625
233,-295.8984375,-430.6640625,-402.83203125,-362.3046875,230.46875
234,-223.6328125,-380.859375,-441.89453125,-333.0078125,-760.7421875
235,-197.75390625,-317.3828125,-372.55859375,-252.44140625,-147.94921875
236,-145.99609375,-318.359375,-316.40625,-183.59375,-655.2734375
237,-297.8515625,-387.20703125,-472.65625,-260.7421875,-419.921875
238,-311.5234375,-379.8828125,-448.2421875,-300.29296875,13.671875
239,-365.234375,-367.67578125,-415.52734375,-363.28125,-191.89453125
240,-514.6484375,-379.39453125,-452.1484375,-515.625,-281.25
241,-531.73828125,-347.65625,-481.93359375,-622.55859375,-454.58984375
242,-445.3125,-310.546875,-503.90625,-593.75,-319.3359375
243,-323.73046875,-390.625,-449.21875,-348.14453125,95.21484375
244,-253.41796875,-410.64453125,-450.1953125,-213.8671875,-787.109375
245,-129.8828125,-441.40625,-409.66796875,-157.71484375,318.84765625
246,-156.25,-420.8984375,-415.0390625,-161.1328125,-376.953125
247,-182.12890625,-426.7578125,-456.54296875,-185.05859375,-287.59765625
248,-291.9921875,-398.4375,-470.21484375,-339.84375,-204.58984375
249,-331.54296875,-361.81640625,-477.5390625,-421.875,-298.33984375
250,-409.1796875,-427.24609375,-515.625,-453.61328125,363.28125
251,-511.23046875,-463.37890625,-458.49609375,-470.21484375,-406.73828125
252,-455.078125,-417.48046875,-387.20703125,-432.12890625,114.74609375
253,-364.2578125,-396.97265625,-474.12109375,-363.76953125,-653.3203125
254,-235.83984375,-398.92578125,-427.24609375,-200.1953125,-811.5234375
255,-237.79296875,-451.66015625,-420.41015625,-180.17578125,75.1953125
256,-357.91015625,-432.6171875,-453.125,-338.8671875,-291.50390625
257,-362.79296875,-375.0,-456.0546875,-307.12890625,214.35546875
258,-415.0390625,-401.3671875,-437.5,-369.140625,-667.96875
259,-456.0546875,-372.0703125,-445.80078125,-429.19921875,-872.55859375
260,-505.37109375,-360.83984375,-500.48828125,-508.30078125,425.29296875
261,-426.7578125,-373.53515625,-437.5,-493.1640625,-114.74609375
262,-344.7265625,-349.609375,-412.109375,-379.8828125,232.91015625
263,-244.62890625,-344.23828125,-402.83203125,-254.39453125,-656.25
264,-174.31640625,-365.72265625,-377.9296875,-125.48828125,270.5078125
265,-267.08984375,-375.9765625,-431.640625,-221.19140625,-161.62109375
266,-366.2109375,-374.0234375,-372.55859375,-326.171875,-1010.25390625
267,-363.28125,-346.6796875,-384.765625,-339.84375,-390.13671875
268,-415.52734375,-326.171875,-404.78515625,-465.33203125,-606.93359375
269,-508.30078125,-366.69921875,-495.60546875,-549.31640625,11.71875
270,-456.54296875,-297.8515625,-507.8125,-492.1875,-113.76953125
271,-279.296875,-182.6171875,-631.34765625,-566.40625,-909.66796875
272,-195.3125,-117.1875,-708.984375,-475.09765625,-41.9921875
273,-73.2421875,-188.4765625,-720.21484375,-404.78515625,-445.80078125
274,-157.71484375,-188.4765625,-640.13671875,-370.60546875,215.33203125
275,-252.44140625,-326.66015625,-592.28515625,-426.26953125,-463.37890625
276,-289.55078125,-418.45703125,-501.46484375,-361.81640625,-68.359375
277,-350.09765625,-347.16796875,-475.5859375,-402.83203125,130.37109375
278,-372.0703125,-396.97265625,-441.40625,-385.25390625,-1020.5078125
279,-309.5703125,-311.03515625,-473.6328125,-395.99609375,92.7734375
280,-249.51171875,-270.01953125,-503.90625,-292.96875,-580.56640625
281,-177.24609375,-236.81640625,-538.0859375,-298.33984375,247.0703125
282,-141.11328125,-261.71875,-531.73828125,-266.11328125,-224.12109375
283,-175.29296875,-278.3203125,-480.95703125,-219.7265625,90.33203125
284,-221.19140625,-285.15625,-477.05078125,-303.7109375,-841.796875
285,-281.25,-380.859375,-437.5,-303.22265625,-605.46875
286,-491.2109375,-484.86328125,-414.0625,-398.92578125,126.953125
287,-619.140625,-514.6484375,-362.79296875,-477.5390625,-332.03125
288,-648.4375,-548.828125,-259.765625,-441.89453125,-188.4765625
289,-531.25,-540.0390625,-252.44140625,-421.875,-64.453125
290,-418.9453125,-491.69921875,-275.87890625,-311.5234375,-285.15625
291,-330.56640625,-490.234375,-360.3515625,-279.296875,-74.70703125
292,-268.06640625,-452.63671875,-387.6953125,-217.28515625,-254.39453125
293,-306.640625,-399.90234375,-368.65234375,-256.34765625,1.46484375
294,-357.91015625,-338.8671875,-373.046875,-266.11328125,-596.19140625
295,-288.57421875,-305.6640625,-412.59765625,-280.2734375,-779.78515625
296,-236.81640625,-335.44921875,-359.375,-263.671875,-437.5
297,-340.33203125,-400.87890625,-257.32421875,-266.11328125,-838.37890625
298,-366.69921875,-469.7265625,-276.3671875,-252.9296875,460.9375
299,-304.19921875,-463.8671875,-359.86328125,-241.69921875,-730.95703125
300,-296.38671875,-404.78515625,-353.02734375,-180.17578125,-31.73828125
301,-187.98828125,-346.6796875,-365.234375,-115.234375,-966.30859375
302,-277.34375,-356.93359375,-368.65234375,-179.6875,-489.2578125
303,-301.26953125,-396.97265625,-392.578125,-220.703125,855.95703125
304,-304.19921875,-390.13671875,-404.296875,-236.328125,-738.76953125
305,-279.296875,-326.66015625,-353.515625,-156.25,121.58203125
306,-244.62890625,-389.6484375,-438.4765625,-209.47265625,-543.9453125
307,-172.36328125,-301.26953125,-419.43359375,-103.515625,-540.0390625
308,-224.609375,-307.6171875,-374.0234375,-174.31640625,166.50390625
309,-306.640625,-353.515625,-398.92578125,-284.66796875,-624.0234375
310,-336.9140625,-333.0078125,-411.1328125,-261.71875,10.7421875
311,-307.12890625,-289.55078125,-344.23828125,-298.33984375,120.1171875
312,-490.234375,-392.08984375,-301.7578125,-347.16796875,-394.04296875
313,-394.53125,-448.2421875,-318.84765625,-263.671875,724.609375
314,-244.62890625,-391.6015625,-384.765625,-190.4296875,-828.125
315,-131.34765625,-343.26171875,-371.09375,-112.3046875,-12.20703125
316,-179.19921875,-366.69921875,-308.10546875,-149.4140625,-500.48828125
317,-277.83203125,-343.26171875,-376.46484375,-197.265625,-257.32421875
318,-243.65234375,-293.9453125,-338.37890625,-245.1171875,-434.08203125
319,-206.0546875,-337.890625,-363.28125,-208.49609375,-656.25
320,-184.5703125,-337.40234375,-359.375,-146.97265625,-222.65625
321,-212.890625,-340.33203125,-414.55078125,-216.796875,-544.43359375
322,-245.1171875,-345.21484375,-396.97265625,-174.31640625,161.62109375
323,-256.34765625,-375.0,-372.0703125,-240.72265625,-728.02734375
324,-315.4296875,-355.95703125,-391.6015625,-322.265625,-203.61328125
325,-451.171875,-350.09765625,-395.99609375,-389.6484375,239.2578125
326,-520.99609375,-312.5,-358.88671875,-533.203125,-811.5234375
327,-440.91796875,-321.77734375,-311.5234375,-418.45703125,-115.72265625
328,-307.6171875,-356.4453125,-293.45703125,-257.32421875,-284.66796875
329,-353.515625,-422.8515625,-377.9296875,-247.0703125,-304.6875
330,-271.97265625,-413.57421875,-380.37109375,-254.8828125,-432.12890625
331,-199.21875,-375.48828125,-377.9296875,-210.9375,68.84765625
332,-198.73046875,-401.3671875,-386.23046875,-292.96875,-421.875
333,-182.12890625,-369.62890625,-403.3203125,-135.7421875,-239.2578125
334,-301.26953125,-348.6328125,-366.2109375,-236.81640625,168.45703125
335,-298.33984375,-377.44140625,-365.234375,-166.9921875,-295.8984375
336,-254.39453125,-348.14453125,-390.625,-188.96484375,-283.203125
337,-250.48828125,-362.3046875,-399.90234375,-209.9609375,-111.328125
338,-281.73828125,-339.84375,-418.45703125,-246.09375,-549.8046875
339,-240.72265625,-355.46875,-427.24609375,-186.5234375,-325.1953125
340,-268.5546875,-360.3515625,-395.01953125,-180.6640625,-888.18359375
341,-243.1640625,-394.53125,-418.45703125,-205.078125,-285.64453125
342,-287.109375,-318.84765625,-443.359375,-316.40625,-82.51953125
343,-279.78515625,-376.953125,-404.78515625,-316.40625,131.34765625
344,-321.77734375,-387.20703125,-360.83984375,-258.7890625,-232.421875
345,-177.734375,-324.21875,-333.984375,-193.359375,-1030.2734375
346,-164.55078125,-338.37890625,-358.3984375,-107.91015625,-216.30859375
347,-175.29296875,-343.75,-377.9296875,-100.5859375,-466.30859375
348,-138.671875,-356.93359375,-365.234375,-100.09765625,840.33203125
349,-99.12109375,-305.17578125,-299.8046875,-97.65625,-697.75390625
350,-135.7421875,-265.13671875,-309.5703125,-132.32421875,-779.78515625
351,-319.82421875,-307.12890625,-348.6328125,-279.78515625,208.49609375
352,-459.9609375,-331.0546875,-386.23046875,-417.96875,-102.05078125
353,-511.23046875,-324.21875,-343.26171875,-484.86328125,342.28515625
354,-526.3671875,-365.72265625,-242.1875,-524.90234375,-702.1484375
355,-435.05859375,-447.265625,-225.5859375,-365.72265625,-92.7734375
356,-259.27734375,-451.171875,-266.11328125,-115.72265625,-197.265625
357,-262.20703125,-414.0625,-339.84375,-90.33203125,-396.484375
358,-223.6328125,-374.0234375,-331.0546875,-106.93359375,83.0078125
359,-216.30859375,-359.375,-291.015625,-212.40234375,-355.46875
360,-317.87109375,-354.00390625,-334.9609375,-321.77734375,377.44140625
361,-534.1796875,-276.3671875,-405.76171875,-531.25,-936.03515625
362,-575.68359375,-179.19921875,-448.73046875,-737.3046875,-251.46484375
363,-378.90625,-167.96875,-404.296875,-459.9609375,75.1953125
364,-274.90234375,-165.0390625,-373.046875,-368.1640625,-498.53515625
365,-329.1015625,-260.25390625,-373.53515625,-390.625,23.4375
366,-281.25,-270.99609375,-354.98046875,-349.609375,-784.66796875
367,-313.96484375,-275.87890625,-352.05078125,-312.98828125,-1041.9921875
368,-392.578125,-283.69140625,-351.5625,-365.234375,-119.62890625
369,-390.625,-330.078125,-276.3671875,-311.03515625,-190.4296875
370,-418.45703125,-392.08984375,-312.5,-342.28515625,417.48046875
371,-388.18359375,-371.09375,-331.54296875,-364.74609375,-590.8203125
372,-303.22265625,-325.1953125,-305.6640625,-313.4765625,-378.41796875
373,-361.328125,-389.6484375,-353.515625,-340.33203125,-167.48046875
374,-329.58984375,-350.5859375,-368.1640625,-336.9140625,-958.0078125
375,-230.95703125,-270.99609375,-282.71484375,-202.63671875,272.4609375
376,-253.41796875,-295.41015625,-275.390625,-209.9609375,-538.57421875
377,-316.89453125,-324.70703125,-312.01171875,-263.671875,59.08203125
378,-239.74609375,-321.77734375,-281.73828125,-213.8671875,-166.50390625
379,-186.03515625,-307.6171875,-323.2421875,-104.98046875,-911.1328125
380,-181.15234375,-344.7265625,-342.7734375,-163.57421875,-166.015625
381,-177.734375,-285.64453125,-312.98828125,-151.85546875,-611.328125
382,-169.43359375,-274.90234375,-350.5859375,-194.82421875,98.6328125
383,-203.61328125,-302.24609375,-385.25390625,-320.80078125,-101.5625
384,-295.8984375,-299.31640625,-433.10546875,-408.203125,-360.83984375
385,-299.31640625,-201.171875,-460.44921875,-423.828125,168.9453125
386,-279.78515625,-283.69140625,-452.1484375,-277.34375,-405.76171875
387,-216.796875,-246.58203125,-413.0859375,-248.046875,-245.60546875
388,-172.8515625,-303.22265625,-378.41796875,-232.91015625,-170.8984375
389,-173.828125,-305.17578125,-404.78515625,-219.23828125,109.375
390,-208.984375,-312.01171875,-432.6171875,-254.8828125,-470.703125
391,-283.69140625,-273.4375,-389.16015625,-200.68359375,-411.62109375
392,-291.50390625,-264.16015625,-348.14453125,-234.86328125,-562.5
393,-282.2265625,-327.63671875,-333.984375,-216.796875,-516.6015625
