id,ch1,ch2,ch3,ch4,ch5
116,-322.265625,-291.50390625,-357.421875,-224.609375,325.68359375
117,-202.1484375,-248.046875,-323.2421875,-181.640625,-201.66015625
118,-213.8671875,-255.859375,-268.5546875,-153.80859375,-216.30859375
119,-321.2890625,-275.87890625,-241.69921875,-275.390625,375.0
120,-172.8515625,-307.12890625,-213.37890625,-210.9375,-76.66015625
121,-199.70703125,-283.203125,-187.98828125,-258.30078125,-180.17578125
122,-239.74609375,-287.109375,-252.44140625,-251.953125,-780.76171875
123,-241.2109375,-353.515625,-303.22265625,-312.01171875,72.265625
124,-243.1640625,-345.21484375,-260.25390625,-211.9140625,226.07421875
125,-130.859375,-370.1171875,-249.0234375,-193.84765625,-343.75
126,-94.23828125,-359.86328125,-257.8125,-224.609375,424.8046875
127,-225.5859375,-272.94921875,-269.53125,-309.5703125,-534.1796875
128,-255.37109375,-337.40234375,-217.28515625,-245.1171875,-318.84765625
129,-230.46875,-280.2734375,-214.84375,-280.2734375,-584.9609375
130,-275.87890625,-217.7734375,-236.81640625,-398.92578125,237.3046875
131,-362.3046875,-215.8203125,-285.15625,-401.3671875,208.0078125
132,-302.734375,-281.25,-339.35546875,-379.39453125,43.45703125
133,-283.69140625,-218.26171875,-272.94921875,-266.11328125,1078.125
134,-264.6484375,-214.84375,-227.05078125,-302.734375,-1162.59765625
135,-388.671875,-181.640625,-267.578125,-325.1953125,-208.984375
136,-344.23828125,-213.37890625,-318.84765625,-427.24609375,541.50390625
137,-323.73046875,-179.6875,-330.078125,-349.12109375,-534.66796875
138,-216.30859375,-294.43359375,-265.625,-343.26171875,88.37890625
139,-266.6015625,-312.98828125,-246.58203125,-331.0546875,-109.86328125
140,-173.33984375,-344.23828125,-278.3203125,-248.53515625,-397.4609375
141,-94.7265625,-267.08984375,-231.93359375,-206.0546875,443.359375
142,-127.9296875,-249.0234375,-291.9921875,-258.7890625,193.359375
143,-236.328125,-373.53515625,-228.02734375,-233.3984375,25.87890625
144,-192.3828125,-335.44921875,-211.42578125,-171.38671875,-318.359375
145,-229.00390625,-285.64453125,-267.08984375,-257.8125,-621.09375
146,-252.9296875,-326.171875,-223.14453125,-286.1328125,468.75
147,-261.23046875,-358.88671875,-282.71484375,-268.06640625,-41.015625
148,-197.75390625,-359.375,-261.71875,-263.18359375,436.03515625
149,-198.73046875,-241.69921875,-255.859375,-247.0703125,5.37109375
150,-210.9375,-471.19140625,-170.41015625,-147.94921875,51.26953125
151,-272.94921875,-360.3515625,-239.2578125,-232.421875,-338.37890625
152,-284.66796875,-237.3046875,-234.86328125,-247.0703125,92.28515625
153,-292.48046875,-221.6796875,-212.890625,-293.45703125,-527.34375
154,-149.90234375,-251.953125,-304.19921875,-215.8203125,52.734375
155,-178.22265625,-318.359375,-281.73828125,-273.92578125,463.37890625
156,-59.08203125,-318.359375,-285.64453125,-248.046875,24.4140625
157,-30.76171875,-317.3828125,-222.65625,-237.79296875,-324.70703125
158,-85.9375,-318.84765625,-264.6484375,-253.90625,-589.84375
159,-178.7109375,-314.453125,-288.0859375,-271.97265625,-198.2421875
160,-174.31640625,-322.265625,-300.29296875,-223.6328125,-389.16015625
161,-189.94140625,-250.9765625,-232.91015625,-278.3203125,-223.14453125
162,-264.16015625,-266.6015625,-275.87890625,-478.02734375,706.54296875
163,-290.52734375,-281.25,-354.00390625,-559.08203125,-589.84375
164,-207.03125,-264.6484375,-392.08984375,-431.15234375,304.19921875
165,-103.515625,-250.9765625,-352.5390625,-306.15234375,-420.41015625
166,-85.44921875,-299.31640625,-282.71484375,-150.390625,-204.1015625
167,-72.75390625,-313.96484375,-254.8828125,-144.53125,452.1484375
168,-97.16796875,-314.94140625,-226.07421875,-182.12890625,-262.6953125
169,-84.9609375,-289.55078125,-231.4453125,-165.52734375,248.53515625
170,-135.25390625,-296.875,-225.5859375,-170.41015625,-970.21484375
171,-251.953125,-304.19921875,-253.90625,-218.75,80.56640625
172,-233.88671875,-382.8125,-237.3046875,-241.2109375,558.59375
173,-357.421875,-417.48046875,-277.34375,-289.0625,-213.8671875
174,-362.79296875,-384.27734375,-239.2578125,-293.9453125,675.29296875
175,-285.15625,-367.1875,-188.96484375,-231.93359375,-548.828125
176,-199.21875,-399.4140625,-243.1640625,-139.6484375,-472.16796875
