id,ch1,ch2,ch3,ch4,ch5
159,-149.4140625,-104.98046875,-95.703125,-240.234375,-447.265625
160,-90.8203125,7.32421875,4.39453125,-156.25,311.03515625
161,-119.140625,-87.890625,-90.8203125,-201.171875,703.125
162,-146.484375,-105.46875,-68.84765625,-187.98828125,-138.671875
163,-209.47265625,-123.046875,-17.08984375,-295.41015625,455.078125
164,-258.30078125,-103.02734375,-23.92578125,-338.37890625,-1063.4765625
165,-268.5546875,-97.65625,-60.05859375,-424.8046875,-208.984375
166,-71.77734375,-37.59765625,-144.04296875,-376.953125,361.81640625
167,-64.453125,-175.29296875,-254.8828125,-429.6875,100.09765625
168,31.73828125,-89.84375,-220.703125,-364.74609375,341.30859375
169,88.37890625,-27.34375,-140.13671875,-284.1796875,-726.07421875
170,94.7265625,-5.37109375,-144.04296875,-324.70703125,3.90625
171,51.7578125,-113.28125,-160.64453125,-228.02734375,95.703125
172,55.6640625,-85.44921875,-178.22265625,-286.1328125,-183.10546875
173,-0.9765625,37.59765625,-204.58984375,-148.92578125,4.8828125
174,23.4375,-25.390625,-207.03125,-228.02734375,209.47265625
175,-80.56640625,-12.6953125,-155.2734375,-334.47265625,288.0859375
176,-123.53515625,-40.0390625,-164.0625,-407.71484375,-1028.80859375
177,-154.296875,-138.18359375,-263.18359375,-464.84375,-37.59765625
178,-187.01171875,-138.18359375,-246.58203125,-481.4453125,-235.83984375
179,-134.765625,-24.4140625,-220.703125,-422.36328125,-155.2734375
180,-135.7421875,-62.01171875,-238.76953125,-373.046875,419.43359375
181,-98.14453125,3.90625,-199.21875,-326.171875,-70.3125
182,-80.56640625,-110.3515625,-144.04296875,-307.6171875,149.4140625
183,-117.67578125,-116.69921875,-205.56640625,-229.98046875,87.890625
184,1.46484375,-117.67578125,-96.19140625,-190.4296875,-378.41796875
185,-18.06640625,-73.2421875,-89.84375,-176.26953125,433.59375
186,-20.5078125,-7.32421875,-96.6796875,-260.25390625,-205.56640625
187,-46.875,-27.83203125,-54.19921875,-217.28515625,450.1953125
188,2.9296875,-29.296875,-123.046875,-231.93359375,-979.00390625
189,22.94921875,-45.8984375,-118.65234375,-153.3203125,258.30078125
190,78.125,0.48828125,-82.03125,-161.1328125,-43.9453125
191,-74.21875,-86.42578125,-226.07421875,-267.08984375,132.8125
192,-67.87109375,-115.234375,-204.1015625,-277.83203125,335.44921875
193,-87.40234375,-28.3203125,-172.36328125,-316.89453125,341.796875
194,-167.48046875,-151.85546875,-246.58203125,-427.24609375,-689.94140625
195,-148.4375,-166.9921875,-88.8671875,-328.61328125,-204.58984375
196,-58.10546875,-129.8828125,-69.3359375,-270.5078125,133.7890625
197,-0.9765625,2.9296875,-51.7578125,-151.85546875,38.0859375
198,44.43359375,69.3359375,-25.87890625,-73.73046875,-18.5546875
199,56.640625,84.47265625,-23.92578125,-182.6171875,291.50390625
200,-55.6640625,-24.4140625,6.34765625,-199.21875,-806.15234375
201,-178.7109375,-114.2578125,-66.40625,-341.30859375,106.93359375
202,-157.2265625,-45.41015625,-24.90234375,-313.4765625,282.71484375
203,-148.4375,-85.44921875,-91.30859375,-320.80078125,119.62890625
204,-108.88671875,-113.28125,-153.80859375,-175.29296875,-21.484375
205,-31.25,-145.99609375,-154.296875,-131.8359375,-770.01953125
206,42.96875,-63.96484375,-60.546875,-90.8203125,402.83203125
207,-76.171875,-88.37890625,-148.4375,-226.07421875,-54.19921875
208,-44.43359375,-71.77734375,-160.15625,-161.62109375,-125.9765625
209,-110.3515625,-178.7109375,-205.56640625,-200.68359375,316.89453125
210,-202.63671875,-111.81640625,-141.6015625,-347.65625,-3.90625
211,-314.94140625,-90.33203125,-226.07421875,-587.40234375,84.9609375
212,-303.22265625,-65.91796875,-156.73828125,-510.25390625,-370.60546875
213,-234.86328125,-177.734375,-115.72265625,-442.3828125,-910.64453125
214,-77.63671875,-153.80859375,-114.2578125,-187.5,398.4375
215,-13.18359375,-196.2890625,-150.390625,-218.75,196.2890625
216,-43.9453125,-203.61328125,-166.50390625,-221.19140625,471.19140625
217,-101.5625,-199.70703125,-223.6328125,-232.421875,-545.41015625
218,-133.30078125,-158.69140625,-206.54296875,-284.66796875,-579.58984375
219,-166.50390625,-109.375,-152.83203125,-311.5234375,-354.4921875
220,-325.1953125,-11.71875,-160.15625,-466.30859375,-418.45703125
221,-355.46875,90.8203125,-228.515625,-599.609375,1099.609375
222,-360.83984375,104.4921875,-324.21875,-594.23828125,-0.48828125
223,-187.98828125,132.8125,-305.6640625,-494.140625,366.69921875
224,27.83203125,193.84765625,-285.15625,-343.26171875,-560.05859375
225,47.8515625,-123.046875,-276.85546875,-300.78125,-73.2421875
226,92.28515625,-187.5,-251.953125,-199.70703125,-33.69140625
227,124.51171875,-189.453125,-142.08984375,-139.16015625,-509.27734375
228,42.48046875,-238.76953125,-123.046875,-145.5078125,-283.69140625
229,-30.2734375,-122.0703125,-142.08984375,-204.1015625,236.81640625
230,-255.37109375,-257.8125,-127.9296875,-386.71875,-192.3828125
231,-233.3984375,-162.109375,-74.21875,-457.51953125,456.54296875
232,-244.62890625,-139.6484375,-27.83203125,-374.0234375,-110.83984375
233,-172.36328125,-135.7421875,-74.21875,-289.0625,235.3515625
234,-26.3671875,-125.9765625,-113.76953125,-199.70703125,-857.421875
235,26.3671875,-28.3203125,31.73828125,-85.44921875,208.49609375
236,-9.765625,15.13671875,55.17578125,-164.55078125,-103.515625
237,25.87890625,103.02734375,-20.5078125,-138.671875,205.56640625
238,-2.44140625,70.80078125,-23.92578125,-102.05078125,263.18359375
239,-101.5625,-44.43359375,-102.05078125,-266.6015625,263.671875
240,-203.61328125,106.4453125,-129.8828125,-307.6171875,412.59765625
241,-259.765625,63.96484375,-20.01953125,-395.99609375,-565.91796875
242,-263.18359375,-133.7890625,52.24609375,-354.00390625,-153.3203125
243,-195.3125,-122.0703125,41.9921875,-137.6953125,-166.015625
244,-97.65625,-11.71875,-24.90234375,-71.2890625,57.6171875
245,-125.0,-118.1640625,-91.796875,-96.6796875,567.87109375
246,0.0,-155.2734375,-139.6484375,-167.96875,183.10546875
247,-160.15625,-74.70703125,-95.21484375,-257.32421875,-183.10546875
248,-168.45703125,-205.078125,-134.765625,-343.75,-346.19140625
249,-267.578125,-283.69140625,-108.88671875,-479.98046875,-451.66015625
250,-361.81640625,-301.26953125,-177.24609375,-594.23828125,673.828125
251,-231.93359375,-204.1015625,-194.3359375,-552.734375,-615.234375
252,-50.29296875,-219.7265625,-164.0625,-255.37109375,261.23046875
253,13.18359375,-114.2578125,-79.58984375,-166.9921875,-1212.40234375
254,-16.11328125,-90.33203125,-100.5859375,-133.30078125,13.671875
255,-33.203125,-16.6015625,-53.7109375,-46.875,-449.21875
256,-113.28125,-20.01953125,-137.6953125,-204.58984375,-446.77734375
257,-254.39453125,-164.55078125,-168.9453125,-324.70703125,476.5625
258,-392.08984375,-169.921875,-130.37109375,-478.515625,-236.328125
259,-395.99609375,-93.75,-116.2109375,-513.671875,353.02734375
260,-312.98828125,-55.6640625,-155.76171875,-464.35546875,-408.69140625
261,-221.6796875,-18.06640625,-201.66015625,-428.7109375,-262.20703125
262,-179.6875,7.32421875,-217.7734375,-316.40625,352.5390625
263,-204.58984375,-37.109375,-135.7421875,-337.890625,-280.76171875
264,-136.71875,-89.35546875,-161.62109375,-281.25,508.7890625
265,-226.07421875,-182.12890625,-159.66796875,-329.1015625,108.88671875
266,-207.03125,-144.04296875,-176.26953125,-340.8203125,-667.96875
267,-74.21875,-20.99609375,-144.53125,-167.48046875,-423.828125
268,-107.421875,-33.69140625,-153.3203125,-166.9921875,-307.12890625
269,-112.3046875,5.859375,-107.91015625,-243.1640625,780.76171875
270,-108.3984375,55.17578125,-43.9453125,-262.6953125,-20.5078125
271,-205.078125,33.69140625,6.8359375,-233.3984375,89.84375
272,-163.0859375,-28.3203125,-6.34765625,-140.13671875,-410.64453125
273,-92.28515625,17.578125,15.625,-132.32421875,-189.453125
274,-181.640625,52.24609375,21.97265625,-71.2890625,104.00390625
275,-14.6484375,88.8671875,-87.890625,-23.4375,-441.89453125
276,-26.85546875,58.10546875,-128.90625,-52.24609375,166.9921875
277,-62.98828125,117.67578125,-123.046875,-210.9375,-108.88671875
278,-166.9921875,31.73828125,-165.52734375,-344.23828125,-942.87109375
279,-146.484375,-78.61328125,-109.86328125,-297.36328125,310.546875
280,-238.76953125,-104.98046875,-195.80078125,-321.77734375,166.9921875
281,-206.0546875,-46.38671875,-225.09765625,-300.78125,479.00390625
282,-74.21875,-20.5078125,-72.265625,-96.6796875,15.625
283,-44.921875,-6.34765625,-39.55078125,-38.57421875,347.16796875
284,-100.09765625,-54.6875,-178.7109375,-160.15625,-599.609375
285,-211.9140625,-87.40234375,-149.90234375,-268.5546875,191.89453125
286,-345.21484375,23.92578125,-29.78515625,-376.46484375,211.42578125
287,-458.0078125,27.83203125,-103.02734375,-521.484375,-444.3359375
288,-483.3984375,-94.7265625,-145.01953125,-514.16015625,445.80078125
289,-378.90625,-71.2890625,-81.54296875,-384.27734375,-423.828125
290,-275.390625,-36.1328125,-63.96484375,-277.34375,4.39453125
291,-67.87109375,-62.98828125,-1.46484375,-74.21875,-128.41796875
292,-28.80859375,-28.80859375,9.765625,-102.05078125,77.1484375
293,-48.33984375,-49.8046875,-167.96875,-88.8671875,619.62890625
294,-62.01171875,-38.57421875,-87.40234375,-132.32421875,-742.1875
295,-43.45703125,-21.97265625,-87.40234375,-111.81640625,-208.49609375
296,-44.43359375,-1.953125,-188.96484375,-83.49609375,-261.23046875
297,-51.7578125,38.0859375,-180.6640625,-85.44921875,-70.80078125
298,-173.828125,-43.9453125,-80.56640625,-207.03125,358.88671875
299,-210.44921875,-55.17578125,-179.19921875,-283.69140625,-192.87109375
300,-287.109375,-38.57421875,-90.33203125,-397.4609375,349.12109375
301,-289.55078125,-23.92578125,-87.890625,-521.484375,-1069.82421875
302,-151.85546875,-68.84765625,-88.37890625,-293.9453125,93.26171875
303,-143.06640625,-103.515625,-44.43359375,-192.87109375,-353.515625
304,-164.0625,-108.88671875,-119.140625,-212.40234375,0.48828125
305,-83.984375,-117.67578125,-136.71875,-138.18359375,498.046875
306,-31.73828125,-115.234375,-145.01953125,-34.66796875,-56.640625
307,-20.99609375,-16.6015625,-73.2421875,-102.5390625,-350.09765625
308,-92.28515625,-18.5546875,3.41796875,-82.03125,261.23046875
309,-139.6484375,-30.76171875,-11.23046875,-84.47265625,-264.16015625
310,-118.1640625,-15.13671875,51.26953125,-40.52734375,-38.57421875
311,-172.8515625,-91.796875,-33.203125,-184.5703125,-93.75
312,-302.24609375,-67.87109375,-22.94921875,-330.56640625,440.91796875
313,-427.24609375,-87.40234375,-35.64453125,-628.90625,-548.828125
314,-387.6953125,-61.03515625,-131.34765625,-557.12890625,310.546875
315,-195.3125,-126.953125,-39.55078125,-313.96484375,-222.16796875
316,-50.78125,-36.1328125,54.19921875,-54.19921875,-227.5390625
317,-45.41015625,-9.765625,-87.40234375,-49.31640625,522.94921875
318,-34.66796875,-18.06640625,-187.98828125,-79.1015625,-109.375
319,-42.48046875,-35.64453125,-129.39453125,-113.76953125,202.1484375
320,-104.00390625,10.25390625,-152.83203125,-94.23828125,-694.82421875
321,-87.40234375,-1.953125,-135.25390625,-147.94921875,-395.01953125
322,-224.609375,-130.37109375,-114.74609375,-206.0546875,555.6640625
323,-318.359375,-85.44921875,-85.44921875,-435.05859375,-111.81640625
324,-391.11328125,-95.703125,-56.15234375,-527.34375,719.7265625
325,-293.9453125,-130.37109375,-131.34765625,-398.92578125,-800.29296875
326,-95.21484375,-119.62890625,-114.74609375,-190.91796875,-753.41796875
327,-136.71875,-98.6328125,-137.6953125,-189.94140625,282.71484375
328,10.7421875,-62.5,-187.01171875,-140.13671875,-212.40234375
329,26.3671875,-183.10546875,-166.9921875,-65.91796875,-97.16796875
330,-119.62890625,-205.078125,-49.31640625,-176.7578125,-478.515625
331,-39.55078125,-204.1015625,-64.94140625,-227.5390625,-52.24609375
332,-114.74609375,-303.22265625,-173.828125,-283.203125,146.484375
333,-159.1796875,-270.99609375,-174.31640625,-301.7578125,-45.41015625
334,-307.6171875,-206.0546875,-109.375,-402.34375,20.5078125
335,-313.4765625,-131.34765625,-97.65625,-399.90234375,-318.359375
336,-249.51171875,-140.13671875,-74.21875,-374.0234375,359.86328125
337,-87.40234375,-64.94140625,-94.23828125,-264.16015625,-191.89453125
338,40.52734375,-58.10546875,-26.3671875,-95.21484375,-224.609375
339,-99.12109375,-126.46484375,-148.4375,-158.203125,-126.46484375
340,-135.7421875,-75.1953125,-153.80859375,-242.67578125,149.4140625
341,-131.8359375,-41.015625,-6.34765625,-299.8046875,496.09375
342,-322.75390625,-61.03515625,-47.8515625,-371.58203125,292.48046875
343,-418.45703125,-141.6015625,-52.24609375,-423.828125,70.3125
344,-308.59375,-106.93359375,-62.5,-467.7734375,-456.54296875
345,-270.99609375,-23.92578125,-63.96484375,-313.96484375,-337.40234375
346,-266.11328125,-29.296875,-34.66796875,-212.890625,289.55078125
347,-257.8125,-120.1171875,-107.421875,-329.1015625,-59.08203125
348,-213.37890625,-91.796875,-82.51953125,-270.01953125,-30.2734375
349,-139.16015625,-20.01953125,-118.65234375,-351.07421875,-675.78125
350,-211.9140625,-103.515625,-164.0625,-406.73828125,98.6328125
351,-181.15234375,-144.53125,-239.2578125,-356.4453125,-894.53125
352,-210.44921875,-60.546875,-212.890625,-306.15234375,52.24609375
353,-123.046875,3.41796875,-127.9296875,-178.7109375,756.34765625
354,-207.03125,-20.01953125,-203.125,-247.55859375,25.87890625
355,-216.30859375,-22.94921875,-134.765625,-273.92578125,246.58203125
356,-164.0625,21.484375,-111.81640625,-250.9765625,-834.9609375
357,-161.1328125,11.23046875,-170.41015625,-194.3359375,-423.828125
358,-206.0546875,-115.72265625,-116.69921875,-223.14453125,215.8203125
359,-186.03515625,-112.79296875,-85.44921875,-267.578125,-96.6796875
360,-154.78515625,-75.68359375,-122.0703125,-288.57421875,646.97265625
361,-13.671875,-62.98828125,-98.6328125,-194.3359375,-598.6328125
362,32.71484375,-59.08203125,-78.61328125,-118.1640625,53.22265625
363,-48.33984375,-84.9609375,-146.97265625,-148.4375,-109.375
364,-136.71875,-98.6328125,-208.0078125,-265.625,107.421875
365,-137.20703125,-74.21875,-120.1171875,-232.421875,380.859375
366,-165.0390625,42.96875,-80.078125,-281.73828125,-694.3359375
367,-208.984375,93.26171875,-137.6953125,-373.046875,34.1796875
368,-207.03125,27.34375,-142.08984375,-413.57421875,-994.140625
369,-104.4921875,29.78515625,-178.7109375,-368.65234375,-342.7734375
370,-70.80078125,39.55078125,-123.53515625,-207.51953125,809.08203125
371,-84.47265625,22.4609375,-150.390625,-163.57421875,-90.33203125
372,-98.6328125,143.5546875,-132.32421875,-207.03125,26.3671875
373,-195.3125,125.48828125,-167.96875,-303.7109375,41.50390625
374,-156.25,91.796875,-108.3984375,-227.05078125,-513.671875
375,-145.5078125,116.2109375,-135.25390625,-198.73046875,470.21484375
376,-192.3828125,14.6484375,-134.765625,-226.5625,-409.1796875
377,-314.94140625,-28.3203125,-68.84765625,-335.9375,406.25
378,-218.75,-95.21484375,-67.87109375,-264.6484375,-234.86328125
379,-117.1875,-48.828125,12.20703125,-103.02734375,54.6875
380,-82.51953125,-75.1953125,-20.01953125,-186.03515625,-106.93359375
381,-130.859375,-114.2578125,-61.03515625,-213.8671875,-881.8359375
382,-142.08984375,-78.61328125,-109.375,-255.37109375,-76.66015625
383,-91.30859375,-91.796875,-174.8046875,-165.0390625,316.89453125
384,-60.05859375,-118.1640625,-167.96875,-177.24609375,27.83203125
385,-213.37890625,-115.72265625,-182.6171875,-300.29296875,24.4140625
386,-231.4453125,-129.8828125,-168.45703125,-299.31640625,-253.41796875
387,-261.71875,-114.2578125,-105.95703125,-329.58984375,-143.5546875
388,-322.265625,-165.0390625,-107.421875,-369.62890625,402.83203125
389,-208.984375,-82.51953125,-39.55078125,-229.00390625,379.39453125
390,-149.90234375,-82.03125,-37.109375,-132.32421875,-199.21875
391,-99.12109375,-78.125,-102.05078125,-100.5859375,-72.75390625
392,-161.62109375,-72.265625,-155.76171875,-209.9609375,-184.08203125
393,-245.1171875,-134.765625,-152.83203125,-153.3203125,200.1953125
394,-171.875,-105.46875,-154.78515625,-229.00390625,-198.73046875
395,-172.36328125,-21.484375,-166.9921875,-281.25,-107.421875
396,-208.0078125,40.0390625,-145.99609375,-338.8671875,275.390625
397,-299.31640625,28.3203125,-114.2578125,-413.57421875,-824.70703125
398,-325.1953125,-59.5703125,-265.625,-373.53515625,59.5703125
399,-297.36328125,-16.11328125,-192.87109375,-286.1328125,-391.6015625
400,-155.2734375,-48.33984375,-143.5546875,-161.62109375,142.08984375
401,-86.42578125,-35.15625,-117.67578125,-150.390625,166.015625
