id,ch1,ch2,ch3,ch4,ch5
382,-324.21875,-654.78515625,-143.06640625,-276.85546875,944.82421875
383,-312.98828125,-614.2578125,-85.9375,-215.8203125,345.21484375
384,-134.765625,-510.7421875,-97.65625,-125.0,16.11328125
385,-163.0859375,-555.17578125,-171.38671875,-246.09375,-135.7421875
386,-98.14453125,-546.875,-119.62890625,-205.078125,132.32421875
387,-92.7734375,-589.84375,-62.01171875,-200.68359375,292.96875
388,0.0,-577.1484375,18.06640625,-4.8828125,318.84765625
389,-145.01953125,-602.05078125,23.92578125,-18.5546875,720.703125
390,-147.94921875,-617.1875,-151.85546875,-187.01171875,-273.4375
391,-349.609375,-600.09765625,-130.37109375,-325.68359375,203.61328125
392,-158.69140625,-526.3671875,-180.17578125,-191.40625,327.1484375
393,-339.35546875,-465.8203125,-260.7421875,-348.6328125,167.48046875
394,-25.390625,-418.45703125,-372.55859375,-302.24609375,697.265625
395,-175.78125,-357.421875,-458.49609375,-438.4765625,302.24609375
396,-164.0625,-345.703125,-396.97265625,-322.265625,38.57421875
397,-209.9609375,-319.82421875,-527.34375,-577.1484375,-860.83984375
