id,ch1,ch2,ch3,ch4,ch5
248,-292.96875,-398.4375,-310.05859375,-256.8359375,-484.375
249,-251.46484375,-338.8671875,-333.0078125,-254.8828125,45.8984375
250,-364.74609375,-305.6640625,-356.93359375,-323.2421875,1.46484375
251,-284.66796875,-370.60546875,-283.69140625,-273.92578125,-406.73828125
252,-347.65625,-429.6875,-261.71875,-229.00390625,118.65234375
253,-221.19140625,-372.55859375,-274.4140625,-85.44921875,-969.7265625
254,-279.78515625,-432.6171875,-332.03125,-215.33203125,-127.9296875
255,-301.7578125,-453.61328125,-258.30078125,-158.203125,-735.83984375
256,-298.828125,-491.2109375,-278.80859375,-136.71875,-40.52734375
257,-281.25,-457.51953125,-210.44921875,-120.1171875,237.3046875
258,-279.78515625,-459.9609375,-216.796875,-111.81640625,-224.609375
259,-201.171875,-374.0234375,-199.70703125,-101.5625,-433.59375
260,-236.81640625,-383.7890625,-318.359375,-134.27734375,-293.45703125
261,-347.65625,-386.23046875,-362.3046875,-189.94140625,107.91015625
262,-283.69140625,-374.51171875,-317.3828125,-164.55078125,-133.7890625
263,-359.86328125,-411.62109375,-320.3125,-252.9296875,-476.07421875
264,-266.6015625,-375.48828125,-280.2734375,-208.984375,-143.06640625
265,-296.875,-350.09765625,-334.47265625,-223.6328125,-909.1796875
266,-296.875,-300.29296875,-328.125,-299.31640625,176.7578125
267,-321.77734375,-284.1796875,-280.2734375,-342.7734375,-751.953125
268,-277.34375,-321.2890625,-282.71484375,-373.046875,-430.17578125
269,-310.05859375,-337.40234375,-301.7578125,-335.44921875,532.2265625
270,-447.265625,-260.7421875,-407.71484375,-549.8046875,-165.52734375
271,-322.265625,-212.890625,-408.69140625,-373.046875,-81.0546875
272,-278.80859375,-245.1171875,-403.80859375,-353.515625,-1630.859375
273,-327.63671875,-289.55078125,-433.10546875,-460.9375,-374.0234375
274,-396.97265625,-285.15625,-412.59765625,-433.10546875,779.78515625
275,-327.1484375,-282.71484375,-497.0703125,-391.6015625,-690.4296875
276,-325.68359375,-293.9453125,-535.64453125,-327.63671875,332.51953125
277,-257.32421875,-271.97265625,-541.9921875,-435.546875,-411.62109375
278,-242.67578125,-303.22265625,-527.83203125,-347.16796875,-412.59765625
279,-214.35546875,-300.78125,-511.71875,-304.6875,-257.8125
280,-179.19921875,-265.13671875,-468.26171875,-173.828125,-372.0703125
281,-233.3984375,-307.12890625,-448.2421875,-142.578125,169.921875
282,-166.50390625,-320.3125,-515.625,-131.34765625,-417.48046875
283,-154.78515625,-312.01171875,-517.08984375,-101.07421875,-13.671875
284,-185.546875,-276.85546875,-498.53515625,-186.03515625,-608.88671875
285,-232.421875,-293.45703125,-483.3984375,-241.2109375,-280.2734375
286,-204.58984375,-285.15625,-401.85546875,-225.09765625,189.94140625
287,-240.72265625,-300.29296875,-385.25390625,-241.69921875,-423.33984375
288,-251.46484375,-290.52734375,-328.125,-222.65625,-62.5
289,-313.96484375,-289.55078125,-347.65625,-240.72265625,-168.45703125
290,-283.69140625,-295.8984375,-360.83984375,-263.18359375,-955.56640625
291,-250.9765625,-308.10546875,-280.76171875,-221.19140625,29.296875
292,-291.50390625,-332.51953125,-290.52734375,-311.5234375,-121.58203125
293,-290.0390625,-335.9375,-291.9921875,-382.8125,-493.65234375
294,-376.46484375,-365.234375,-272.94921875,-312.5,-455.56640625
295,-280.76171875,-382.32421875,-292.48046875,-251.953125,-941.40625
296,-246.09375,-379.8828125,-341.30859375,-138.18359375,-84.47265625
297,-144.53125,-373.046875,-380.859375,-105.46875,71.2890625
298,-150.87890625,-377.9296875,-432.12890625,-120.1171875,-248.53515625
299,-238.76953125,-351.5625,-449.70703125,-213.37890625,-516.6015625
300,-247.55859375,-337.890625,-507.32421875,-263.18359375,-127.44140625
301,-361.328125,-376.46484375,-495.1171875,-394.04296875,-583.49609375
302,-352.05078125,-364.2578125,-480.95703125,-439.94140625,310.05859375
303,-359.86328125,-292.48046875,-469.7265625,-455.56640625,-261.23046875
304,-284.1796875,-289.55078125,-406.25,-318.84765625,-575.68359375
305,-342.7734375,-293.45703125,-489.74609375,-299.31640625,235.3515625
306,-201.66015625,-302.24609375,-451.171875,-230.95703125,-506.8359375
307,-210.44921875,-362.3046875,-419.921875,-238.28125,-736.81640625
308,-242.1875,-326.171875,-417.96875,-211.42578125,645.99609375
309,-266.6015625,-304.6875,-399.90234375,-313.96484375,-789.55078125
310,-305.6640625,-344.7265625,-397.4609375,-301.7578125,-29.296875
311,-304.6875,-313.96484375,-396.484375,-280.2734375,-565.4296875
312,-387.20703125,-308.10546875,-353.515625,-304.19921875,555.17578125
313,-450.68359375,-353.515625,-292.48046875,-415.52734375,-683.59375
314,-403.3203125,-427.24609375,-345.21484375,-434.08203125,129.8828125
315,-375.0,-306.640625,-309.08203125,-402.83203125,-330.078125
